Src Packet Count,Dst Packet Count,Src Byte Count,Dst Byte Count,Src Port Count,Dst Port Count,Src Length StdDev,Dst Length StdDev,Length,Protocol
-1.0690191468292631,-0.9525306088665827,-1.014148737082148,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,-2.0048884691462727,0.9610256761065004,-0.6036016432972492,2.5252820001591645
-1.0614512268715317,-0.9525306088665827,-1.012866138659927,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,-2.016445222687394,0.9610256761065004,-0.6417767617222611,-0.3959953779169899
-1.0538833069138005,-0.9525306088665827,-1.0108256411700296,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,-1.9651868995463002,0.9610256761065004,-0.5487249105612948,-0.3959953779169899
-1.0463153869560693,-0.9525306088665827,-0.9857178053895793,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,0.9512668727110672,0.9610256761065004,2.283391687594269,2.5252820001591645
-1.0765870667869943,-0.9525306088665827,-1.0157422684552107,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,-2.0678668790284873,0.9610256761065004,-0.6417767617222611,-0.3959953779169899
-1.0690191468292631,-0.9525306088665827,-1.0099705755552155,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,-1.1586160863540143,0.9610256761065004,-0.09062348946115303,-0.3959953779169899
-1.0614512268715317,-0.9525306088665827,-1.0041988826552204,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,-1.3254667156039555,0.9610256761065004,-0.09062348946115303,-0.3959953779169899
-1.0387474669983379,-0.9525306088665827,-0.9844352069673582,-0.8532338853367607,-0.9245733624826173,-0.6152249775015388,0.694581280751149,0.9610256761065004,-0.6417767617222611,-0.3959953779169899
-1.0084757871674128,-0.9760849939485043,-0.9109967306404837,-0.9286489203716322,-0.7372231370555419,-0.8062886351107124,0.8993063927415742,0.7548339194865867,-0.6417767617222611,-0.3959953779169899
-1.0009078672096814,-0.9996393790304259,-0.9097141322182626,-0.949305287360715,-0.7372231370555419,-0.8062886351107124,0.8598714792896018,-1.1104167085627847,-0.6417767617222611,-0.3959953779169899
-1.0311795470406067,-0.936827685478635,-0.9593273711869078,-0.8505528229546968,-0.9245733624826173,-0.6152249775015388,1.2332354219600237,0.9074578408936783,2.283391687594269,2.5252820001591645
-0.9933399472519502,-0.9682335322545305,-0.9057691704044611,-0.9024070067532497,-0.7372231370555419,-0.8062886351107124,0.764669668439313,1.2522107031096168,-0.3149023102080974,2.5252820001591645
-0.9857720272942189,-0.9996393790304259,-0.903242840178874,-0.949305287360715,-0.7372231370555419,-0.8062886351107124,0.6965138085853675,-1.1104167085627847,-0.4890762880222138,-0.3959953779169899
-0.9782041073364875,-0.9996393790304259,-0.8943812510798916,-0.949305287360715,-0.7372231370555419,-0.8062886351107124,0.588077315328695,-1.1104167085627847,0.2887417498874018,-0.3959953779169899
-1.0236116270828752,-0.9132733003967134,-0.9564318080821964,-0.8345273818982698,-0.9245733624826173,-0.6152249775015388,1.0359609026233687,0.656491410421243,-0.4437433348925123,-0.3959953779169899
-0.9706361873787563,-0.9603820705605566,-0.8930986526576704,-0.8993806560341019,-0.7372231370555419,-0.8062886351107124,0.550536781169416,1.0700534366710084,-0.6417767617222611,-0.3959953779169899
-0.963068267421025,-0.9603820705605566,-0.8910581551677732,-0.8993806560341019,-0.7372231370555419,-0.8062886351107124,0.5006828766807573,1.0700534366710084,-0.5487249105612948,-0.3959953779169899
-1.0538833069138005,-0.8975703770087656,-1.0029162842329993,-0.831054187448778,-0.9245733624826173,-0.6152249775015388,-1.3254667156039555,0.5757940547790893,-0.6417767617222611,-0.3959953779169899
-1.016043707125144,-0.8975703770087656,-0.9442665563805231,-0.831054187448778,-0.9245733624826173,-0.6152249775015388,0.8684051869219122,0.5757940547790893,0.6943523831531523,2.5252820001591645
-1.0084757871674128,-0.8975703770087656,-0.9410989269438255,-0.831054187448778,-0.9245733624826173,-0.6152249775015388,0.7360713474960437,0.5757940547790893,-0.41034010627062695,2.5252820001591645
-1.0463153869560693,-0.8975703770087656,-0.997144591333004,-0.831054187448778,-0.9245733624826173,-0.6152249775015388,-1.3635642435176618,0.5757940547790893,-0.09062348946115303,-0.3959953779169899
-1.0009078672096814,-0.8975703770087656,-0.9398163285216043,-0.831054187448778,-0.9245733624826173,-0.6152249775015388,0.6474332883508487,0.5757940547790893,-0.6417767617222611,-0.3959953779169899
-0.9555003474632937,-0.936827685478635,-0.8896395235795589,-0.8820146837866429,-0.7372231370555419,-0.8062886351107124,0.459220032581906,0.7112989031926136,-0.6250751474113184,2.5252820001591645
-0.9479324275055624,-0.9839364556424782,-0.8883569251573378,-0.9419323658100394,-0.7372231370555419,-0.8062886351107124,0.4193679411834543,-1.1455948023488682,-0.6417767617222611,-0.3959953779169899
-0.9933399472519502,-0.881867453620818,-0.9385337300993832,-0.8282309475161501,-0.9245733624826173,-0.6152249775015388,0.5641645949166012,0.5007103266796525,-0.6417767617222611,2.5252820001591645
-0.9403645075478311,-1.0231937641123474,-0.8866856605465647,-0.9627105992710341,-0.6435480243420041,-0.8062886351107124,0.3759399562314945,-1.7959263467447366,-0.5940578636909963,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0128078387316441,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.28149908158621206,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0155285020515072,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.6155313678050655,2.5252820001591645
-0.9327965875900999,-1.0231937641123474,-0.8832653980873083,-0.9627105992710341,-0.5498729116284664,-0.8062886351107124,0.3209413726973257,-1.7959263467447366,-0.37932282255030486,-0.3959953779169899
-1.0765870667869943,-0.8661645302328702,-1.0136046044181755,-0.8229094449093265,-0.9245733624826173,-0.4241613198923653,-2.0678668790284873,0.4098262392635324,-0.37932282255030486,-0.3959953779169899
-0.9252286676323686,-1.0153423024183736,-0.8819827996650872,-0.9591358494282823,-0.5498729116284664,-0.8062886351107124,0.28484308394248037,-1.7959263467447366,-0.6417767617222611,-0.3959953779169899
-1.0765870667869943,-1.0231937641123474,-1.0095624760572361,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,0.11695371697484869,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0145568365801274,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.49623412272690354,2.5252820001591645
-0.9176607476746372,-1.0153423024183736,-0.874345509060043,-0.9601310922822303,-0.4561977989149287,-0.8062886351107124,0.2293253110416142,-1.7959263467447366,0.13842722108891783,2.5252820001591645
-1.0690191468292631,-1.0231937641123474,-1.0018668855239092,-0.9627105992710341,-0.8308982497690796,-0.7107568063061256,-2.0206330716168264,-1.7959263467447366,0.14558505579360756,2.5252820001591645
-1.0690191468292631,-1.0231937641123474,-1.0085908105858563,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.28149908158621206,2.5252820001591645
-0.9100928277169059,-1.0231937641123474,-0.8724410447361389,-0.9627105992710341,-0.36252268620139094,-0.8062886351107124,0.19312555778711704,-1.7959263467447366,-0.5654265248722374,-0.3959953779169899
-1.0765870667869943,-0.8426101451509486,-1.0157422684552107,-0.8115961741001632,-0.9245733624826173,-0.2330976622831917,-2.0678668790284873,0.29180501924000624,-0.6417767617222611,-0.3959953779169899
-1.0690191468292631,-0.8426101451509486,-1.013915537369017,-0.8115961741001632,-0.9245733624826173,-0.2330976622831917,-1.9576546617346118,0.29180501924000624,-0.5749703044784904,-0.3959953779169899
-0.9025249077591747,-1.0074908407243999,-0.8711584463139178,-0.9594608266867143,-0.36252268620139094,-0.8062886351107124,0.162697209367328,-1.6941597511504518,-0.6417767617222611,-0.3959953779169899
-0.8949569878014434,-0.9839364556424782,-0.8686515493977582,-0.9419323658100394,-0.36252268620139094,-0.8062886351107124,0.12529440929027735,-1.1455948023488682,-0.49146223292377705,-0.3959953779169899
-0.8873890678437121,-0.9839364556424782,-0.8603729595816036,-0.9419323658100394,-0.36252268620139094,-0.8062886351107124,0.0850130560803123,-1.1455948023488682,0.2171634028405047,-0.3959953779169899
-0.8798211478859808,-0.9839364556424782,-0.8578466293560165,-0.9419323658100394,-0.36252268620139094,-0.8062886351107124,0.051997905758666606,-1.1455948023488682,-0.4890762880222138,-0.3959953779169899
-0.8722532279282496,-0.9839364556424782,-0.8458562774391916,-0.9419323658100394,-0.36252268620139094,-0.8062886351107124,0.03837241714916924,-1.1455948023488682,0.6728788790390832,-0.3959953779169899
-1.0387474669983379,-0.8033528366810793,-0.9958619929107829,-0.7838106185042288,-0.9245733624826173,-0.2330976622831917,-1.363564243517662,0.148910695299001,-0.6417767617222611,-0.3959953779169899
-1.0311795470406067,-0.8033528366810793,-0.9900903000107878,-0.7838106185042288,-0.9245733624826173,-0.2330976622831917,-1.3805378856556287,0.148910695299001,-0.09062348946115303,-0.3959953779169899
-0.8646853079705182,-0.9682335322545305,-0.8445736790169704,-0.9345594442593638,-0.36252268620139094,-0.8062886351107124,0.016318103012146305,-1.1612677451280764,-0.6417767617222611,-0.3959953779169899
-1.0236116270828752,-0.7955013749871054,-0.9843186071107926,-0.7824700873131969,-0.9245733624826173,-0.2330976622831917,-1.4023634428538398,0.1285464151583777,-0.09062348946115303,-0.3959953779169899
-0.8571173880127869,-0.9603820705605566,-0.8432910805947492,-0.9285270538997201,-0.36252268620139094,-0.8062886351107124,-0.005457098760585672,-1.1814207980975835,-0.6417767617222611,-0.3959953779169899
-0.8495494680550556,-0.9603820705605566,-0.8407647503691621,-0.9285270538997201,-0.36252268620139094,-0.8062886351107124,-0.0331773699670676,-1.1814207980975835,-0.4890762880222138,-0.3959953779169899
-0.8419815480973243,-0.9603820705605566,-0.831844861341897,-0.9285270538997201,-0.36252268620139094,-0.8062886351107124,-0.059575927095757625,-1.1814207980975835,0.29589958459209154,-0.3959953779169899
-1.016043707125144,-0.7719469899051838,-0.9830360086885714,-0.7691663307961377,-0.9245733624826173,-0.2330976622831917,-1.3901513520232576,0.058468185542351954,-0.6417767617222611,-0.3959953779169899
-1.0084757871674128,-0.7719469899051838,-0.9772643157885763,-0.7691663307961377,-0.9245733624826173,-0.2330976622831917,-1.4038439862588048,0.058468185542351954,-0.09062348946115303,-0.3959953779169899
-0.8344136281395931,-0.9446791471726088,-0.8305622629196757,-0.9211541323490446,-0.36252268620139094,-0.8062886351107124,-0.07848536908142985,-1.182787886662285,-0.6417767617222611,-0.3959953779169899
-1.0614512268715317,-1.0231937641123474,-1.0043737824400687,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.28149908158621206,2.5252820001591645
-0.8268457081818618,-1.0231937641123474,-0.8295128642105857,-0.9627105992710341,-0.2688475734878532,-0.8062886351107124,-0.09586373834948732,-1.7959263467447366,-0.67040810054102,-0.3959953779169899
-1.0765870667869943,-0.7562440665172361,-1.0157422684552107,-0.7667290013578978,-0.9245733624826173,-0.1375658334786049,-2.0678668790284873,0.02496112885177525,-0.6417767617222611,-0.3959953779169899
-0.8192777882241304,-0.9446791471726088,-0.8269865339849987,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.11969840196264338,-1.182787886662285,-0.4890762880222138,-0.3959953779169899
-0.8117098682663991,-0.9446791471726088,-0.8186496442405612,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.14272143067620266,-1.182787886662285,0.2243212375451944,-0.3959953779169899
-0.8041419483086679,-0.9446791471726088,-0.8161233140149741,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.16445350087178365,-1.182787886662285,-0.4890762880222138,-0.3959953779169899
-0.7965740283509366,-0.9446791471726088,-0.8041329620981491,-0.9211541323490446,-0.2688475734878532,-0.8062886351107124,-0.1657629492984162,-1.182787886662285,0.6728788790390832,-0.3959953779169899
-1.0009078672096814,-0.7248382197413407,-0.9759817173663552,-0.7402027326383874,-0.9245733624826173,-0.1375658334786049,-1.396340664561841,-0.039581667833202966,-0.6417767617222611,-0.3959953779169899
-0.9933399472519502,-0.7248382197413407,-0.97021002446636,-0.7402027326383874,-0.9245733624826173,-0.1375658334786049,-1.4057331021572304,-0.039581667833202966,-0.09062348946115303,-0.3959953779169899
-0.9857720272942189,-0.7248382197413407,-0.9644383315663648,-0.7402027326383874,-0.9245733624826173,-0.1375658334786049,-1.4167388621621526,-0.039581667833202966,-0.09062348946115303,-0.3959953779169899
-0.7890061083932053,-0.9211247620906873,-0.802850363675928,-0.9077488204387254,-0.2688475734878532,-0.8062886351107124,-0.18052787502159817,-1.1946946212649958,-0.6417767617222611,-0.3959953779169899
-0.781438188435474,-0.9211247620906873,-0.8003240334503409,-0.9077488204387254,-0.2688475734878532,-0.8062886351107124,-0.20004704550445956,-1.1946946212649958,-0.4890762880222138,-0.3959953779169899
-0.7738702684777428,-0.9211247620906873,-0.7914235777325032,-0.9077488204387254,-0.2688475734878532,-0.8062886351107124,-0.21697285338770875,-1.1946946212649958,0.2935136396905283,-0.3959953779169899
-0.9782041073364875,-0.701283834659419,-0.9631557331441437,-0.7269192871999802,-0.9245733624826173,-0.1375658334786049,-1.4075025424354586,-0.08686732933097543,-0.6417767617222611,-0.3959953779169899
-0.9706361873787563,-0.701283834659419,-0.9573840402441485,-0.7269192871999802,-0.9245733624826173,-0.1375658334786049,-1.415809342749784,-0.08686732933097543,-0.09062348946115303,-0.3959953779169899
-0.7663023485200114,-0.9054218387027395,-0.790140979310282,-0.9003758988880498,-0.2688475734878532,-0.8062886351107124,-0.2301943401811305,-1.1938363314269163,-0.6417767617222611,-0.3959953779169899
-1.0765870667869943,-1.0231937641123474,-1.0137795042030238,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.400796326664374,2.5252820001591645
-1.0690191468292631,-1.0231937641123474,-1.010670174694609,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-1.7805278839408831,-1.7959263467447366,-0.3220601449127871,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0150232360063898,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.5534968003644213,2.5252820001591645
-0.7587344285622801,-1.0231937641123474,-0.7616517476894306,-0.9627105992710341,-0.17517246077431547,-0.8062886351107124,0.009081590634937428,-1.7959263467447366,2.6985461004662725,-0.3959953779169899
-0.7511665086045488,-1.0231937641123474,-0.7368548448598217,-0.9627105992710341,-0.17517246077431547,-0.8062886351107124,0.1404256123096644,-1.7959263467447366,2.245216569169257,-0.3959953779169899
-0.7435985886468175,-1.0231937641123474,-0.7348143473699243,-0.9627105992710341,-0.17517246077431547,-0.8062886351107124,0.12299213177147235,-1.7959263467447366,-0.5487249105612948,-0.3959953779169899
-0.7360306686890863,-1.0231937641123474,-0.7269632903611768,-0.9627105992710341,-0.17517246077431547,-0.8062886351107124,0.09953958656702964,-1.7959263467447366,0.16467261500611347,-0.3959953779169899
-1.0765870667869943,-0.6620265261895497,-1.0157422684552107,-0.6595474393113002,-0.9245733624826173,-0.04203400467401813,-2.0678668790284873,0.20539059150866024,-0.6417767617222611,-0.3959953779169899
-1.0690191468292631,-0.6620265261895497,-1.0144596700329895,-0.6595474393113002,-0.9245733624826173,-0.04203400467401813,-2.0678668790284873,0.20539059150866024,-0.6417767617222611,-0.3959953779169899
-1.0614512268715317,-0.6620265261895497,-1.0131770716107684,-0.6595474393113002,-0.9245733624826173,-0.04203400467401813,-2.0678668790284873,0.20539059150866024,-0.6417767617222611,-0.3959953779169899
-1.0538833069138005,-0.6620265261895497,-1.0118944731885473,-0.6595474393113002,-0.9245733624826173,-0.04203400467401813,-2.0678668790284873,0.20539059150866024,-0.6417767617222611,-0.3959953779169899
-1.0463153869560693,-0.6620265261895497,-1.00985397569865,-0.6595474393113002,-0.9245733624826173,-0.04203400467401813,-1.970778709939803,0.20539059150866024,-0.5487249105612948,-0.3959953779169899
-0.728462748731355,-0.9839364556424782,-0.7256806919389557,-0.9552158112484466,-0.17517246077431547,-0.8062886351107124,0.08610054896550562,-1.7062780964578175,-0.6417767617222611,-0.3959953779169899
-1.0387474669983379,-0.6541750644955758,-0.9979024904006802,-0.6582069081202683,-0.9245733624826173,-0.04203400467401813,-0.834907672776766,0.19298139461242214,0.6681069892359567,-0.3959953779169899
-1.0311795470406067,-0.6541750644955758,-0.9887299683508562,-0.6582069081202683,-0.9245733624826173,-0.04203400467401813,-0.7691161034687088,0.19298139461242214,0.3269168683124136,-0.3959953779169899
-1.0236116270828752,-0.6541750644955758,-0.9868449373363797,-0.6582069081202683,-0.9245733624826173,-0.04203400467401813,-0.8457736087705257,0.19298139461242214,-0.5678124697738006,-0.3959953779169899
-1.016043707125144,-0.6541750644955758,-0.9848044398464825,-0.6582069081202683,-0.9245733624826173,-0.04203400467401813,-0.912803571567869,0.19298139461242214,-0.5487249105612948,-0.3959953779169899
-0.7208948287736237,-0.9525306088665827,-0.7243980935167345,-0.9290348308660201,-0.17517246077431547,-0.8062886351107124,0.0727348080606653,-0.7293761639940461,-0.6417767617222611,-0.3959953779169899
-0.7133269088158923,-0.9525306088665827,-0.7224353292645476,-0.9290348308660201,-0.17517246077431547,-0.8062886351107124,0.057062641678461465,-0.7293761639940461,-0.5582686901675478,-0.3959953779169899
-0.7057589888581611,-0.9525306088665827,-0.7203948317746502,-0.9290348308660201,-0.17517246077431547,-0.8062886351107124,0.04141254117233093,-0.7293761639940461,-0.5487249105612948,-0.3959953779169899
-0.6981910689004298,-1.0153423024183736,-0.7169745693153939,-0.9591358494282823,-0.17517246077431547,-0.8062886351107124,0.02264338202657194,-1.7959263467447366,-0.37932282255030486,-0.3959953779169899
-1.0084757871674128,-0.6227692177196804,-0.9835218414242612,-0.6491075448841729,-0.9245733624826173,-0.04203400467401813,-0.9591566616824538,0.13438698462778295,-0.6417767617222611,-0.3959953779169899
-0.6906231489426985,-1.0231937641123474,-0.7159251706063039,-0.9627105992710341,-0.08149734806077776,-0.8062886351107124,0.0109339325634047,-1.7959263467447366,-0.67040810054102,-0.3959953779169899
-1.0765870667869943,-0.6149177560257065,-1.0157422684552107,-0.6480107466369649,-0.9245733624826173,0.053497824130568646,-2.0678668790284873,0.12357483659729349,-0.6417767617222611,-0.3959953779169899
-1.0690191468292631,-0.6149177560257065,-1.0101843419589192,-0.6480107466369649,-0.9245733624826173,0.053497824130568646,-2.0678668790284873,0.12357483659729349,-0.37932282255030486,-0.3959953779169899
-0.6830552289849672,-1.0074908407243999,-0.7146425721840828,-0.9555610995855306,-0.08149734806077776,-0.8062886351107124,-0.0015255215810326093,-1.7959263467447366,-0.6417767617222611,-0.3959953779169899
-1.0765870667869943,-1.0231937641123474,-1.0134102713238995,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.35546337353467244,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0154119021949417,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.601215698395686,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0137795042030238,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.400796326664374,2.5252820001591645
-0.675487309027236,-1.0231937641123474,-0.7062085158925073,-0.9627105992710341,-0.08149734806077776,-0.8062886351107124,-0.01835017043403839,-1.7959263467447366,0.2362509620530106,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.010378675053195,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,0.016744031109192686,2.5252820001591645
-1.0614512268715317,-1.0231937641123474,-0.9944044947037134,-0.9627105992710341,-0.7372231370555419,-0.7107568063061256,-2.029300636772667,-1.7959263467447366,0.11695371697484869,2.5252820001591645
-1.0538833069138005,-1.0231937641123474,-0.9867089041703866,-0.9627105992710341,-0.6435480243420041,-0.7107568063061256,-2.029300636772667,-1.7959263467447366,0.14558505579360756,2.5252820001591645
-0.6679193890695047,-1.0153423024183736,-0.7051591171834173,-0.9613700680800022,0.012177764652759979,-0.8062886351107124,-0.02929474064972929,-1.7959263467447366,-0.67040810054102,-0.3959953779169899
-1.0690191468292631,-0.5913633709437849,-1.0144596700329895,-0.6367584090637576,-0.9245733624826173,0.14902965293515544,-2.0678668790284873,0.08642890832638896,-0.6417767617222611,-0.3959953779169899
-1.0765870667869943,-1.0231937641123474,-1.0111948740491539,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.08346565475646332,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0129438718976373,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.29820069589715475,2.5252820001591645
-1.0690191468292631,-1.0231937641123474,-1.0060061804319866,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-1.9379739086464196,-1.7959263467447366,-0.16220183650805017,2.5252820001591645
-1.0614512268715317,-1.0231937641123474,-0.9864368378384003,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,0.25916947587653244,-1.7959263467447366,1.6033973906487462,2.5252820001591645
-0.6603514691117733,-0.9054218387027395,-0.7026327869578302,-0.9003758988880498,0.012177764652759979,-0.8062886351107124,-0.044330535011922724,-1.1938363314269163,-0.4890762880222138,-0.3959953779169899
-0.652783549154042,-0.9054218387027395,-0.6942958972133927,-0.9003758988880498,0.012177764652759979,-0.8062886351107124,-0.05982030378932111,-1.1938363314269163,0.2243212375451944,-0.3959953779169899
-0.6452156291963107,-0.9054218387027395,-0.6917695669878056,-0.9003758988880498,0.012177764652759979,-0.8062886351107124,-0.07402171171650089,-1.1938363314269163,-0.4890762880222138,-0.3959953779169899
-0.6376477092385795,-0.9054218387027395,-0.6798763816181186,-0.9003758988880498,0.012177764652759979,-0.8062886351107124,-0.07743567903241347,-1.1938363314269163,0.660949154531267,-0.3959953779169899
-0.963068267421025,-0.5599575241678895,-0.9561014418219274,-0.6103336957375072,-0.9245733624826173,0.14902965293515544,-1.4090520893576286,0.04197703603661654,-0.6417767617222611,-0.3959953779169899
-0.9555003474632937,-0.5599575241678895,-0.9548188433997062,-0.6103336957375072,-0.9245733624826173,0.14902965293515544,-1.406289751080234,0.04197703603661654,-0.6417767617222611,-0.3959953779169899
-0.9479324275055624,-0.5599575241678895,-0.9490277171902834,-0.6103336957375072,-0.9245733624826173,0.14902965293515544,-1.4101003726227546,0.04197703603661654,-0.08823754455958979,-0.3959953779169899
-0.9403645075478311,-0.5599575241678895,-0.9432365909808608,-0.6103336957375072,-0.9245733624826173,0.14902965293515544,-1.415081979159608,0.04197703603661654,-0.08823754455958979,-0.3959953779169899
-0.6300797892808482,-0.8740159919268441,-0.6785937831958975,-0.8855894336293947,0.012177764652759979,-0.8062886351107124,-0.08758264024812792,-1.1931647061012587,-0.6417767617222611,-0.3959953779169899
-0.6225118693231169,-0.8740159919268441,-0.6760674529703103,-0.8855894336293947,0.012177764652759979,-0.8062886351107124,-0.100835671292702,-1.1931647061012587,-0.4890762880222138,-0.3959953779169899
-0.6149439493653855,-0.8740159919268441,-0.6672641637996106,-0.8855894336293947,0.012177764652759979,-0.8062886351107124,-0.1135253203376065,-1.1931647061012587,0.28158391518271214,-0.3959953779169899
-0.9327965875900999,-0.5364031390859678,-0.9419539925586395,-0.5971518056923599,-0.9245733624826173,0.14902965293515544,-1.4110148838328722,0.008652963424455538,-0.6417767617222611,-0.3959953779169899
-0.9252286676323686,-0.5364031390859678,-0.9361822996586444,-0.5971518056923599,-0.9245733624826173,0.14902965293515544,-1.4153369041470436,0.008652963424455538,-0.09062348946115303,-0.3959953779169899
-0.6073760294076543,-0.8583130685388963,-0.6659815653773895,-0.8782165120787192,0.012177764652759979,-0.8062886351107124,-0.12297871495204181,-1.1934000960493083,-0.6417767617222611,-0.3959953779169899
-1.0765870667869943,-1.0231937641123474,-1.0135074378710376,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,-2.0678668790284873,-1.7959263467447366,-0.36739309804248865,2.5252820001591645
-1.0765870667869943,-1.0231937641123474,-1.0135463044898927,-0.9627105992710341,-0.9245733624826173,-0.7107568063061256,-2.0678668790284873,-1.7959263467447366,-0.37216498784561514,2.5252820001591645
-0.599808109449923,-1.0231937641123474,-0.6523199488497916,-0.9627105992710341,0.012177764652759979,-0.8062886351107124,-0.1168555357452964,-1.7959263467447366,0.8780701405735216,2.5252820001591645
-1.0538833069138005,-1.0231937641123474,-0.9637970323552543,-0.9627105992710341,-0.9245733624826173,-0.8062886351107124,0.5372042616311082,-1.7959263467447366,1.9803766850957378,2.5252820001591645
-0.5922401894921917,-1.0074908407243999,-0.6488996863905352,-0.9555610995855306,0.012177764652759979,-0.8062886351107124,-0.13046617299162358,-1.7959263467447366,-0.37932282255030486,-0.3959953779169899
-1.0614512268715317,-0.5128487540040463,-1.0067640794996626,-0.5779578363662211,-0.9245733624826173,0.14902965293515544,-2.0678668790284873,-0.006989702546656585,-0.37932282255030486,-0.3959953779169899
-0.5846722695344604,-0.9996393790304259,-0.6476170879683141,-0.9519863497427787,0.012177764652759979,-0.8062886351107124,-0.13923155569915036,-1.7959263467447366,-0.6417767617222611,-0.3959953779169899
-1.0463153869560693,-1.0231937641123474,-0.9787801139239286,-0.9627105992710341,-0.5498729116284664,-0.7107568063061256,-2.0119790844070975,-1.7959263467447366,0.1742163946123664,2.5252820001591645
